codibge;ano;sexo;Idade;obito
3519105;2024;Mulheres;80 a 84;3
3519105;2024;Mulheres;85 a 89;4
3519105;2024;Mulheres;90 e mais;2
3519105;2024;Mulheres;Idade Ignorada;0
3519204;2024;Mulheres;00 a 04;0
3519204;2024;Mulheres;05 a 09;0
3519204;2024;Mulheres;10 a 14;0
3519204;2024;Mulheres;15 a 19;0
3519204;2024;Mulheres;20 a 24;0
3519204;2024;Mulheres;25 a 29;0
3519204;2024;Mulheres;30 a 34;0
3519204;2024;Mulheres;35 a 39;0
3519204;2024;Mulheres;40 a 44;0
3519204;2024;Mulheres;45 a 49;0
3519204;2024;Mulheres;50 a 54;0
3519204;2024;Mulheres;55 a 59;2
3519204;2024;Mulheres;60 a 64;3
3519204;2024;Mulheres;65 a 69;4
3519204;2024;Mulheres;70 a 74;2
3519204;2024;Mulheres;75 a 79;3
3519204;2024;Mulheres;80 a 84;5
3519204;2024;Mulheres;85 a 89;5
3519204;2024;Mulheres;90 e mais;5
3519204;2024;Mulheres;Idade Ignorada;0
3519253;2024;Mulheres;00 a 04;0
3519253;2024;Mulheres;05 a 09;0
3519253;2024;Mulheres;10 a 14;0
3519253;2024;Mulheres;15 a 19;0
3519253;2024;Mulheres;20 a 24;1
3519253;2024;Mulheres;25 a 29;0
3519253;2024;Mulheres;30 a 34;1
3519253;2024;Mulheres;35 a 39;0
3519253;2024;Mulheres;40 a 44;1
3519253;2024;Mulheres;45 a 49;2
3519253;2024;Mulheres;50 a 54;1
3519253;2024;Mulheres;55 a 59;1
3519253;2024;Mulheres;60 a 64;1
3519253;2024;Mulheres;65 a 69;2
3519253;2024;Mulheres;70 a 74;2
3519253;2024;Mulheres;75 a 79;1
3519253;2024;Mulheres;80 a 84;0
3519253;2024;Mulheres;85 a 89;2
3519253;2024;Mulheres;90 e mais;2
3519253;2024;Mulheres;Idade Ignorada;0
3519303;2024;Mulheres;00 a 04;4
3519303;2024;Mulheres;05 a 09;1
3519303;2024;Mulheres;10 a 14;2
3519303;2024;Mulheres;15 a 19;1
3519303;2024;Mulheres;20 a 24;1
3519303;2024;Mulheres;25 a 29;0
3519303;2024;Mulheres;30 a 34;2
3519303;2024;Mulheres;35 a 39;2
3519303;2024;Mulheres;40 a 44;1
3519303;2024;Mulheres;45 a 49;1
3519303;2024;Mulheres;50 a 54;4
3519303;2024;Mulheres;55 a 59;6
3519303;2024;Mulheres;60 a 64;7
3519303;2024;Mulheres;65 a 69;9
3519303;2024;Mulheres;70 a 74;14
3519303;2024;Mulheres;75 a 79;11
3519303;2024;Mulheres;80 a 84;17
3519303;2024;Mulheres;85 a 89;15
3519303;2024;Mulheres;90 e mais;7
3519303;2024;Mulheres;Idade Ignorada;0
3519402;2024;Mulheres;00 a 04;0
3519402;2024;Mulheres;05 a 09;0
3519402;2024;Mulheres;10 a 14;0
3519402;2024;Mulheres;15 a 19;0
3519402;2024;Mulheres;20 a 24;0
3519402;2024;Mulheres;25 a 29;1
3519402;2024;Mulheres;30 a 34;1
3519402;2024;Mulheres;35 a 39;0
3519402;2024;Mulheres;40 a 44;1
3519402;2024;Mulheres;45 a 49;2
3519402;2024;Mulheres;50 a 54;2
3519402;2024;Mulheres;55 a 59;0
3519402;2024;Mulheres;60 a 64;4
3519402;2024;Mulheres;65 a 69;5
3519402;2024;Mulheres;70 a 74;4
3519402;2024;Mulheres;75 a 79;8
3519402;2024;Mulheres;80 a 84;13
3519402;2024;Mulheres;85 a 89;3
3519402;2024;Mulheres;90 e mais;7
3519402;2024;Mulheres;Idade Ignorada;0
3519501;2024;Mulheres;00 a 04;0
3519501;2024;Mulheres;05 a 09;0
3519501;2024;Mulheres;10 a 14;0
3519501;2024;Mulheres;15 a 19;1
3519501;2024;Mulheres;20 a 24;0
3519501;2024;Mulheres;25 a 29;1
3519501;2024;Mulheres;30 a 34;1
3519501;2024;Mulheres;35 a 39;0
3519501;2024;Mulheres;40 a 44;1
3519501;2024;Mulheres;45 a 49;2
3519501;2024;Mulheres;50 a 54;0
3519501;2024;Mulheres;55 a 59;3
3519501;2024;Mulheres;60 a 64;4
3519501;2024;Mulheres;65 a 69;3
3519501;2024;Mulheres;70 a 74;2
3519501;2024;Mulheres;75 a 79;5
3519501;2024;Mulheres;80 a 84;4
3519501;2024;Mulheres;85 a 89;6
3519501;2024;Mulheres;90 e mais;2
3519501;2024;Mulheres;Idade Ignorada;0
3519600;2024;Mulheres;00 a 04;3
3519600;2024;Mulheres;05 a 09;0
3519600;2024;Mulheres;10 a 14;0
3519600;2024;Mulheres;15 a 19;1
3519600;2024;Mulheres;20 a 24;1
3519600;2024;Mulheres;25 a 29;1
3519600;2024;Mulheres;30 a 34;2
3519600;2024;Mulheres;35 a 39;3
3519600;2024;Mulheres;40 a 44;3
3519600;2024;Mulheres;45 a 49;10
3519600;2024;Mulheres;50 a 54;11
3519600;2024;Mulheres;55 a 59;23
3519600;2024;Mulheres;60 a 64;23
3519600;2024;Mulheres;65 a 69;26
3519600;2024;Mulheres;70 a 74;29
3519600;2024;Mulheres;75 a 79;24
3519600;2024;Mulheres;80 a 84;31
3519600;2024;Mulheres;85 a 89;35
3519600;2024;Mulheres;90 e mais;35
3519600;2024;Mulheres;Idade Ignorada;0
3519709;2024;Mulheres;00 a 04;6
3519709;2024;Mulheres;05 a 09;0
3519709;2024;Mulheres;10 a 14;1
3519709;2024;Mulheres;15 a 19;2
3519709;2024;Mulheres;20 a 24;5
3519709;2024;Mulheres;25 a 29;3
3519709;2024;Mulheres;30 a 34;3
3519709;2024;Mulheres;35 a 39;4
3519709;2024;Mulheres;40 a 44;4
3519709;2024;Mulheres;45 a 49;4
3519709;2024;Mulheres;50 a 54;7
3519709;2024;Mulheres;55 a 59;11
3519709;2024;Mulheres;60 a 64;20
3519709;2024;Mulheres;65 a 69;31
3519709;2024;Mulheres;70 a 74;40
3519709;2024;Mulheres;75 a 79;28
3519709;2024;Mulheres;80 a 84;34
3519709;2024;Mulheres;85 a 89;24
3519709;2024;Mulheres;90 e mais;33
3519709;2024;Mulheres;Idade Ignorada;0
3519808;2024;Mulheres;00 a 04;1
3519808;2024;Mulheres;05 a 09;0
3519808;2024;Mulheres;10 a 14;0
3519808;2024;Mulheres;15 a 19;0
3519808;2024;Mulheres;20 a 24;0
3519808;2024;Mulheres;25 a 29;0
3519808;2024;Mulheres;30 a 34;1
3519808;2024;Mulheres;35 a 39;0
3519808;2024;Mulheres;40 a 44;0
3519808;2024;Mulheres;45 a 49;0
3519808;2024;Mulheres;50 a 54;0
3519808;2024;Mulheres;55 a 59;2
3519808;2024;Mulheres;60 a 64;5
3519808;2024;Mulheres;65 a 69;1
3519808;2024;Mulheres;70 a 74;5
3519808;2024;Mulheres;75 a 79;1
3519808;2024;Mulheres;80 a 84;4
3519808;2024;Mulheres;85 a 89;4
3519808;2024;Mulheres;90 e mais;6
3519808;2024;Mulheres;Idade Ignorada;0
3519907;2024;Mulheres;00 a 04;0
3519907;2024;Mulheres;05 a 09;0
3519907;2024;Mulheres;10 a 14;0
3519907;2024;Mulheres;15 a 19;0
3519907;2024;Mulheres;20 a 24;0
3519907;2024;Mulheres;25 a 29;0
3519907;2024;Mulheres;30 a 34;1
3519907;2024;Mulheres;35 a 39;0
3519907;2024;Mulheres;40 a 44;0
3519907;2024;Mulheres;45 a 49;1
3519907;2024;Mulheres;50 a 54;0
3519907;2024;Mulheres;55 a 59;1
3519907;2024;Mulheres;60 a 64;6
3519907;2024;Mulheres;65 a 69;5
3519907;2024;Mulheres;70 a 74;4
3519907;2024;Mulheres;75 a 79;3
3519907;2024;Mulheres;80 a 84;4
3519907;2024;Mulheres;85 a 89;3
3519907;2024;Mulheres;90 e mais;6
3519907;2024;Mulheres;Idade Ignorada;0
3520004;2024;Mulheres;00 a 04;1
3520004;2024;Mulheres;05 a 09;0
3520004;2024;Mulheres;10 a 14;0
3520004;2024;Mulheres;15 a 19;1
3520004;2024;Mulheres;20 a 24;2
3520004;2024;Mulheres;25 a 29;2
3520004;2024;Mulheres;30 a 34;0
3520004;2024;Mulheres;35 a 39;4
3520004;2024;Mulheres;40 a 44;2
3520004;2024;Mulheres;45 a 49;2
3520004;2024;Mulheres;50 a 54;1
3520004;2024;Mulheres;55 a 59;4
3520004;2024;Mulheres;60 a 64;7
3520004;2024;Mulheres;65 a 69;8
3520004;2024;Mulheres;70 a 74;6
3520004;2024;Mulheres;75 a 79;10
3520004;2024;Mulheres;80 a 84;13
3520004;2024;Mulheres;85 a 89;11
3520004;2024;Mulheres;90 e mais;15
3520004;2024;Mulheres;Idade Ignorada;0
3520103;2024;Mulheres;00 a 04;0
3520103;2024;Mulheres;05 a 09;0
3520103;2024;Mulheres;10 a 14;0
3520103;2024;Mulheres;15 a 19;0
3520103;2024;Mulheres;20 a 24;0
3520103;2024;Mulheres;25 a 29;1
3520103;2024;Mulheres;30 a 34;4
3520103;2024;Mulheres;35 a 39;2
3520103;2024;Mulheres;40 a 44;0
3520103;2024;Mulheres;45 a 49;4
3520103;2024;Mulheres;50 a 54;4
3520103;2024;Mulheres;55 a 59;5
3520103;2024;Mulheres;60 a 64;6
3520103;2024;Mulheres;65 a 69;16
3520103;2024;Mulheres;70 a 74;10
3520103;2024;Mulheres;75 a 79;10
3520103;2024;Mulheres;80 a 84;18
3520103;2024;Mulheres;85 a 89;15
3520103;2024;Mulheres;90 e mais;20
3520103;2024;Mulheres;Idade Ignorada;0
3520202;2024;Mulheres;00 a 04;2
3520202;2024;Mulheres;05 a 09;0
3520202;2024;Mulheres;10 a 14;0
3520202;2024;Mulheres;15 a 19;0
3520202;2024;Mulheres;20 a 24;1
3520202;2024;Mulheres;25 a 29;0
3520202;2024;Mulheres;30 a 34;0
3520202;2024;Mulheres;35 a 39;2
3520202;2024;Mulheres;40 a 44;1
3520202;2024;Mulheres;45 a 49;1
3520202;2024;Mulheres;50 a 54;3
3520202;2024;Mulheres;55 a 59;4
3520202;2024;Mulheres;60 a 64;1
3520202;2024;Mulheres;65 a 69;3
3520202;2024;Mulheres;70 a 74;4
3520202;2024;Mulheres;75 a 79;3
3520202;2024;Mulheres;80 a 84;3
3520202;2024;Mulheres;85 a 89;3
3520202;2024;Mulheres;90 e mais;3
3520202;2024;Mulheres;Idade Ignorada;0
3520301;2024;Mulheres;00 a 04;1
3520301;2024;Mulheres;05 a 09;0
3520301;2024;Mulheres;10 a 14;1
3520301;2024;Mulheres;15 a 19;0
3520301;2024;Mulheres;20 a 24;0
3520301;2024;Mulheres;25 a 29;1
3520301;2024;Mulheres;30 a 34;1
3520301;2024;Mulheres;35 a 39;1
3520301;2024;Mulheres;40 a 44;0
3520301;2024;Mulheres;45 a 49;4
3520301;2024;Mulheres;50 a 54;4
3520301;2024;Mulheres;55 a 59;4
3520301;2024;Mulheres;60 a 64;7
3520301;2024;Mulheres;65 a 69;12
3520301;2024;Mulheres;70 a 74;13
3520301;2024;Mulheres;75 a 79;19
3520301;2024;Mulheres;80 a 84;18
3520301;2024;Mulheres;85 a 89;13
3520301;2024;Mulheres;90 e mais;13
3520301;2024;Mulheres;Idade Ignorada;0
3520400;2024;Mulheres;00 a 04;2
3520400;2024;Mulheres;05 a 09;1
3520400;2024;Mulheres;10 a 14;0
3520400;2024;Mulheres;15 a 19;0
3520400;2024;Mulheres;20 a 24;0
3520400;2024;Mulheres;25 a 29;1
3520400;2024;Mulheres;30 a 34;1
3520400;2024;Mulheres;35 a 39;1
3520400;2024;Mulheres;40 a 44;2
3520400;2024;Mulheres;45 a 49;2
3520400;2024;Mulheres;50 a 54;5
3520400;2024;Mulheres;55 a 59;5
3520400;2024;Mulheres;60 a 64;6
3520400;2024;Mulheres;65 a 69;11
3520400;2024;Mulheres;70 a 74;10
3520400;2024;Mulheres;75 a 79;10
3520400;2024;Mulheres;80 a 84;11
3520400;2024;Mulheres;85 a 89;16
3520400;2024;Mulheres;90 e mais;14
3520400;2024;Mulheres;Idade Ignorada;0
3520426;2024;Mulheres;00 a 04;0
3520426;2024;Mulheres;05 a 09;0
3520426;2024;Mulheres;10 a 14;0
3520426;2024;Mulheres;15 a 19;0
3520426;2024;Mulheres;20 a 24;1
3520426;2024;Mulheres;25 a 29;0
3520426;2024;Mulheres;30 a 34;0
3520426;2024;Mulheres;35 a 39;0
3520426;2024;Mulheres;40 a 44;1
3520426;2024;Mulheres;45 a 49;2
3520426;2024;Mulheres;50 a 54;0
3520426;2024;Mulheres;55 a 59;7
3520426;2024;Mulheres;60 a 64;3
3520426;2024;Mulheres;65 a 69;4
3520426;2024;Mulheres;70 a 74;8
3520426;2024;Mulheres;75 a 79;8
3520426;2024;Mulheres;80 a 84;10
3520426;2024;Mulheres;85 a 89;5
3520426;2024;Mulheres;90 e mais;5
3520426;2024;Mulheres;Idade Ignorada;0
3520442;2024;Mulheres;00 a 04;0
3520442;2024;Mulheres;05 a 09;1
3520442;2024;Mulheres;10 a 14;0
3520442;2024;Mulheres;15 a 19;0
3520442;2024;Mulheres;20 a 24;0
3520442;2024;Mulheres;25 a 29;2
3520442;2024;Mulheres;30 a 34;3
3520442;2024;Mulheres;35 a 39;0
3520442;2024;Mulheres;40 a 44;2
3520442;2024;Mulheres;45 a 49;1
3520442;2024;Mulheres;50 a 54;4
3520442;2024;Mulheres;55 a 59;6
3520442;2024;Mulheres;60 a 64;7
3520442;2024;Mulheres;65 a 69;12
3520442;2024;Mulheres;70 a 74;17
3520442;2024;Mulheres;75 a 79;17
3520442;2024;Mulheres;80 a 84;20
3520442;2024;Mulheres;85 a 89;9
3520442;2024;Mulheres;90 e mais;10
3520442;2024;Mulheres;Idade Ignorada;0
3520509;2024;Mulheres;00 a 04;12
3520509;2024;Mulheres;05 a 09;1
3520509;2024;Mulheres;10 a 14;1
3520509;2024;Mulheres;15 a 19;1
3520509;2024;Mulheres;20 a 24;5
3520509;2024;Mulheres;25 a 29;4
3520509;2024;Mulheres;30 a 34;5
3520509;2024;Mulheres;35 a 39;8
3520509;2024;Mulheres;40 a 44;23
3520509;2024;Mulheres;45 a 49;15
3520509;2024;Mulheres;50 a 54;25
3520509;2024;Mulheres;55 a 59;32
3520509;2024;Mulheres;60 a 64;52
3520509;2024;Mulheres;65 a 69;59
3520509;2024;Mulheres;70 a 74;102
3520509;2024;Mulheres;75 a 79;78
3520509;2024;Mulheres;80 a 84;107
3520509;2024;Mulheres;85 a 89;122
3520509;2024;Mulheres;90 e mais;120
3520509;2024;Mulheres;Idade Ignorada;0
3520608;2024;Mulheres;00 a 04;0
3520608;2024;Mulheres;05 a 09;0
3520608;2024;Mulheres;10 a 14;0
3520608;2024;Mulheres;15 a 19;0
3520608;2024;Mulheres;20 a 24;0
3520608;2024;Mulheres;25 a 29;0
3520608;2024;Mulheres;30 a 34;0
3520608;2024;Mulheres;35 a 39;0
3520608;2024;Mulheres;40 a 44;0
3520608;2024;Mulheres;45 a 49;1
3520608;2024;Mulheres;50 a 54;0
3520608;2024;Mulheres;55 a 59;0
3520608;2024;Mulheres;60 a 64;3
3520608;2024;Mulheres;65 a 69;2
3520608;2024;Mulheres;70 a 74;3
3520608;2024;Mulheres;75 a 79;1
3520608;2024;Mulheres;80 a 84;2
3520608;2024;Mulheres;85 a 89;4
3520608;2024;Mulheres;90 e mais;3
3520608;2024;Mulheres;Idade Ignorada;0
3520707;2024;Mulheres;00 a 04;0
3520707;2024;Mulheres;05 a 09;0
3520707;2024;Mulheres;10 a 14;0
3520707;2024;Mulheres;15 a 19;0
3520707;2024;Mulheres;20 a 24;1
3520707;2024;Mulheres;25 a 29;0
3520707;2024;Mulheres;30 a 34;0
3520707;2024;Mulheres;35 a 39;0
3520707;2024;Mulheres;40 a 44;0
3520707;2024;Mulheres;45 a 49;0
3520707;2024;Mulheres;50 a 54;1
3520707;2024;Mulheres;55 a 59;0
3520707;2024;Mulheres;60 a 64;3
3520707;2024;Mulheres;65 a 69;1
3520707;2024;Mulheres;70 a 74;2
3520707;2024;Mulheres;75 a 79;8
3520707;2024;Mulheres;80 a 84;2
3520707;2024;Mulheres;85 a 89;3
3520707;2024;Mulheres;90 e mais;4
3520707;2024;Mulheres;Idade Ignorada;0
3520905;2024;Mulheres;00 a 04;2
3520905;2024;Mulheres;05 a 09;1
3520905;2024;Mulheres;10 a 14;0
3520905;2024;Mulheres;15 a 19;0
3520905;2024;Mulheres;20 a 24;0
3520905;2024;Mulheres;25 a 29;0
3520905;2024;Mulheres;30 a 34;1
3520905;2024;Mulheres;35 a 39;0
3520905;2024;Mulheres;40 a 44;1
3520905;2024;Mulheres;45 a 49;1
3520905;2024;Mulheres;50 a 54;0
3520905;2024;Mulheres;55 a 59;5
3520905;2024;Mulheres;60 a 64;3
3520905;2024;Mulheres;65 a 69;12
3520905;2024;Mulheres;70 a 74;11
3520905;2024;Mulheres;75 a 79;10
3520905;2024;Mulheres;80 a 84;11
3520905;2024;Mulheres;85 a 89;11
3520905;2024;Mulheres;90 e mais;5
3520905;2024;Mulheres;Idade Ignorada;0
3521002;2024;Mulheres;00 a 04;2
3521002;2024;Mulheres;05 a 09;0
3521002;2024;Mulheres;10 a 14;1
3521002;2024;Mulheres;15 a 19;0
3521002;2024;Mulheres;20 a 24;0
3521002;2024;Mulheres;25 a 29;0
3521002;2024;Mulheres;30 a 34;1
3521002;2024;Mulheres;35 a 39;4
3521002;2024;Mulheres;40 a 44;5
3521002;2024;Mulheres;45 a 49;3
3521002;2024;Mulheres;50 a 54;11
3521002;2024;Mulheres;55 a 59;5
3521002;2024;Mulheres;60 a 64;11
3521002;2024;Mulheres;65 a 69;9
3521002;2024;Mulheres;70 a 74;11
3521002;2024;Mulheres;75 a 79;7
3521002;2024;Mulheres;80 a 84;8
3521002;2024;Mulheres;85 a 89;2
3521002;2024;Mulheres;90 e mais;7
3521002;2024;Mulheres;Idade Ignorada;0
3521101;2024;Mulheres;00 a 04;0
3521101;2024;Mulheres;05 a 09;0
3521101;2024;Mulheres;10 a 14;0
3521101;2024;Mulheres;15 a 19;0
3521101;2024;Mulheres;20 a 24;0
3521101;2024;Mulheres;25 a 29;0
3521101;2024;Mulheres;30 a 34;1
3521101;2024;Mulheres;35 a 39;0
3521101;2024;Mulheres;40 a 44;0
3521101;2024;Mulheres;45 a 49;0
3521101;2024;Mulheres;50 a 54;0
3521101;2024;Mulheres;55 a 59;3
3521101;2024;Mulheres;60 a 64;1
3521101;2024;Mulheres;65 a 69;2
3521101;2024;Mulheres;70 a 74;4
3521101;2024;Mulheres;75 a 79;1
3521101;2024;Mulheres;80 a 84;5
3521101;2024;Mulheres;85 a 89;2
3521101;2024;Mulheres;90 e mais;2
3521101;2024;Mulheres;Idade Ignorada;0
3521150;2024;Mulheres;00 a 04;0
3521150;2024;Mulheres;05 a 09;0
3521150;2024;Mulheres;10 a 14;0
3521150;2024;Mulheres;15 a 19;0
3521150;2024;Mulheres;20 a 24;0
3521150;2024;Mulheres;25 a 29;0
3521150;2024;Mulheres;30 a 34;0
3521150;2024;Mulheres;35 a 39;1
3521150;2024;Mulheres;40 a 44;0
3521150;2024;Mulheres;45 a 49;1
3521150;2024;Mulheres;50 a 54;2
3521150;2024;Mulheres;55 a 59;0
3521150;2024;Mulheres;60 a 64;3
3521150;2024;Mulheres;65 a 69;2
3521150;2024;Mulheres;70 a 74;5
3521150;2024;Mulheres;75 a 79;2
3521150;2024;Mulheres;80 a 84;2
3521150;2024;Mulheres;85 a 89;5
3521150;2024;Mulheres;90 e mais;2
3521150;2024;Mulheres;Idade Ignorada;0
3521309;2024;Mulheres;00 a 04;0
3521309;2024;Mulheres;05 a 09;0
3521309;2024;Mulheres;10 a 14;0
3521309;2024;Mulheres;15 a 19;0
3521309;2024;Mulheres;20 a 24;0
3521309;2024;Mulheres;25 a 29;0
3521309;2024;Mulheres;30 a 34;1
3521309;2024;Mulheres;35 a 39;1
3521309;2024;Mulheres;40 a 44;1
3521309;2024;Mulheres;45 a 49;1
3521309;2024;Mulheres;50 a 54;1
3521309;2024;Mulheres;55 a 59;3
3521309;2024;Mulheres;60 a 64;6
3521309;2024;Mulheres;65 a 69;4
3521309;2024;Mulheres;70 a 74;10
3521309;2024;Mulheres;75 a 79;4
3521309;2024;Mulheres;80 a 84;5
3521309;2024;Mulheres;85 a 89;4
3521309;2024;Mulheres;90 e mais;2
3521309;2024;Mulheres;Idade Ignorada;0
3521408;2024;Mulheres;00 a 04;0
3521408;2024;Mulheres;05 a 09;0
3521408;2024;Mulheres;10 a 14;1
3521408;2024;Mulheres;15 a 19;0
3521408;2024;Mulheres;20 a 24;0
3521408;2024;Mulheres;25 a 29;0
3521408;2024;Mulheres;30 a 34;0
3521408;2024;Mulheres;35 a 39;0
3521408;2024;Mulheres;40 a 44;0
3521408;2024;Mulheres;45 a 49;2
3521408;2024;Mulheres;50 a 54;4
3521408;2024;Mulheres;55 a 59;5
3521408;2024;Mulheres;60 a 64;4
3521408;2024;Mulheres;65 a 69;9
3521408;2024;Mulheres;70 a 74;6
3521408;2024;Mulheres;75 a 79;11
3521408;2024;Mulheres;80 a 84;9
3521408;2024;Mulheres;85 a 89;11
3521408;2024;Mulheres;90 e mais;14
3521408;2024;Mulheres;Idade Ignorada;0
3521507;2024;Mulheres;00 a 04;1
3521507;2024;Mulheres;05 a 09;0
3521507;2024;Mulheres;10 a 14;0
3521507;2024;Mulheres;15 a 19;0
3521507;2024;Mulheres;20 a 24;0
3521507;2024;Mulheres;25 a 29;0
3521507;2024;Mulheres;30 a 34;0
3521507;2024;Mulheres;35 a 39;1
3521507;2024;Mulheres;40 a 44;0
3521507;2024;Mulheres;45 a 49;0
3521507;2024;Mulheres;50 a 54;2
3521507;2024;Mulheres;55 a 59;0
3521507;2024;Mulheres;60 a 64;1
3521507;2024;Mulheres;65 a 69;2
3521507;2024;Mulheres;70 a 74;7
3521507;2024;Mulheres;75 a 79;2
3521507;2024;Mulheres;80 a 84;3
3521507;2024;Mulheres;85 a 89;1
3521507;2024;Mulheres;90 e mais;6
3521507;2024;Mulheres;Idade Ignorada;0
3521606;2024;Mulheres;00 a 04;0
3521606;2024;Mulheres;05 a 09;0
3521606;2024;Mulheres;10 a 14;0
3521606;2024;Mulheres;15 a 19;0
3521606;2024;Mulheres;20 a 24;0
3521606;2024;Mulheres;25 a 29;0
3521606;2024;Mulheres;30 a 34;0
3521606;2024;Mulheres;35 a 39;1
3521606;2024;Mulheres;40 a 44;1
3521606;2024;Mulheres;45 a 49;0
3521606;2024;Mulheres;50 a 54;0
3521606;2024;Mulheres;55 a 59;1
3521606;2024;Mulheres;60 a 64;1
3521606;2024;Mulheres;65 a 69;3
3521606;2024;Mulheres;70 a 74;4
3521606;2024;Mulheres;75 a 79;1
3521606;2024;Mulheres;80 a 84;2
3521606;2024;Mulheres;85 a 89;5
3521606;2024;Mulheres;90 e mais;6
3521606;2024;Mulheres;Idade Ignorada;0
3521705;2024;Mulheres;00 a 04;3
3521705;2024;Mulheres;05 a 09;0
3521705;2024;Mulheres;10 a 14;0
3521705;2024;Mulheres;15 a 19;0
3521705;2024;Mulheres;20 a 24;0
3521705;2024;Mulheres;25 a 29;0
3521705;2024;Mulheres;30 a 34;3
3521705;2024;Mulheres;35 a 39;2
3521705;2024;Mulheres;40 a 44;3
3521705;2024;Mulheres;45 a 49;0
3521705;2024;Mulheres;50 a 54;2
3521705;2024;Mulheres;55 a 59;5
3521705;2024;Mulheres;60 a 64;3
3521705;2024;Mulheres;65 a 69;6
3521705;2024;Mulheres;70 a 74;10
3521705;2024;Mulheres;75 a 79;11
3521705;2024;Mulheres;80 a 84;15
3521705;2024;Mulheres;85 a 89;7
3521705;2024;Mulheres;90 e mais;11
3521705;2024;Mulheres;Idade Ignorada;0
3521804;2024;Mulheres;00 a 04;1
3521804;2024;Mulheres;05 a 09;1
3521804;2024;Mulheres;10 a 14;0
3521804;2024;Mulheres;15 a 19;0
3521804;2024;Mulheres;20 a 24;0
3521804;2024;Mulheres;25 a 29;0
3521804;2024;Mulheres;30 a 34;0
3521804;2024;Mulheres;35 a 39;1
3521804;2024;Mulheres;40 a 44;1
3521804;2024;Mulheres;45 a 49;3
3521804;2024;Mulheres;50 a 54;3
3521804;2024;Mulheres;55 a 59;4
3521804;2024;Mulheres;60 a 64;10
3521804;2024;Mulheres;65 a 69;9
3521804;2024;Mulheres;70 a 74;16
3521804;2024;Mulheres;75 a 79;12
3521804;2024;Mulheres;80 a 84;4
3521804;2024;Mulheres;85 a 89;13
3521804;2024;Mulheres;90 e mais;8
3521804;2024;Mulheres;Idade Ignorada;0
3521903;2024;Mulheres;00 a 04;0
3521903;2024;Mulheres;05 a 09;0
3521903;2024;Mulheres;10 a 14;0
3521903;2024;Mulheres;15 a 19;0
3521903;2024;Mulheres;20 a 24;1
3521903;2024;Mulheres;25 a 29;0
3521903;2024;Mulheres;30 a 34;1
3521903;2024;Mulheres;35 a 39;0
3521903;2024;Mulheres;40 a 44;1
3521903;2024;Mulheres;45 a 49;1
3521903;2024;Mulheres;50 a 54;2
3521903;2024;Mulheres;55 a 59;4
3521903;2024;Mulheres;60 a 64;6
3521903;2024;Mulheres;65 a 69;6
3521903;2024;Mulheres;70 a 74;6
3521903;2024;Mulheres;75 a 79;17
3521903;2024;Mulheres;80 a 84;12
3521903;2024;Mulheres;85 a 89;8
3521903;2024;Mulheres;90 e mais;20
3521903;2024;Mulheres;Idade Ignorada;0
3522000;2024;Mulheres;00 a 04;1
3522000;2024;Mulheres;05 a 09;0
3522000;2024;Mulheres;10 a 14;0
3522000;2024;Mulheres;15 a 19;0
3522000;2024;Mulheres;20 a 24;0
3522000;2024;Mulheres;25 a 29;0
3522000;2024;Mulheres;30 a 34;0
3522000;2024;Mulheres;35 a 39;0
3522000;2024;Mulheres;40 a 44;0
3522000;2024;Mulheres;45 a 49;0
3522000;2024;Mulheres;50 a 54;0
3522000;2024;Mulheres;55 a 59;1
3522000;2024;Mulheres;60 a 64;1
3522000;2024;Mulheres;65 a 69;1
3522000;2024;Mulheres;70 a 74;1
3522000;2024;Mulheres;75 a 79;2
3522000;2024;Mulheres;80 a 84;1
3522000;2024;Mulheres;85 a 89;3
3522000;2024;Mulheres;90 e mais;2
3522000;2024;Mulheres;Idade Ignorada;0
3522109;2024;Mulheres;00 a 04;3
3522109;2024;Mulheres;05 a 09;0
3522109;2024;Mulheres;10 a 14;1
3522109;2024;Mulheres;15 a 19;2
3522109;2024;Mulheres;20 a 24;9
3522109;2024;Mulheres;25 a 29;3
3522109;2024;Mulheres;30 a 34;8
3522109;2024;Mulheres;35 a 39;9
3522109;2024;Mulheres;40 a 44;6
3522109;2024;Mulheres;45 a 49;13
3522109;2024;Mulheres;50 a 54;23
3522109;2024;Mulheres;55 a 59;17
3522109;2024;Mulheres;60 a 64;35
3522109;2024;Mulheres;65 a 69;56
3522109;2024;Mulheres;70 a 74;68
3522109;2024;Mulheres;75 a 79;76
3522109;2024;Mulheres;80 a 84;52
3522109;2024;Mulheres;85 a 89;79
3522109;2024;Mulheres;90 e mais;64
3522109;2024;Mulheres;Idade Ignorada;0
3522208;2024;Mulheres;00 a 04;15
3522208;2024;Mulheres;05 a 09;4
3522208;2024;Mulheres;10 a 14;2
3522208;2024;Mulheres;15 a 19;4
3522208;2024;Mulheres;20 a 24;4
3522208;2024;Mulheres;25 a 29;4
3522208;2024;Mulheres;30 a 34;9
3522208;2024;Mulheres;35 a 39;15
3522208;2024;Mulheres;40 a 44;28
3522208;2024;Mulheres;45 a 49;27
3522208;2024;Mulheres;50 a 54;27
3522208;2024;Mulheres;55 a 59;41
3522208;2024;Mulheres;60 a 64;47
3522208;2024;Mulheres;65 a 69;69
3522208;2024;Mulheres;70 a 74;68
3522208;2024;Mulheres;75 a 79;83
3522208;2024;Mulheres;80 a 84;66
